h,lon,lat,time,ocean_zone
15.000120162963867,151.01359931425523,-23.39418310586125,43200,2
15.000530242919922,151.01359931425523,-23.367570454089886,43200,2
15.001582145690918,151.01359931425523,-23.340952460470184,43200,2
15.003417015075684,151.01359931425523,-23.31432912967937,43200,2
15.005590438842773,151.01359931425523,-23.287700466388415,43200,2
15.007295608520508,151.01359931425523,-23.261066475276486,43200,2
15.00845718383789,151.01359931425523,-23.234427161049492,43200,2
15.010757446289063,151.01359931425523,-23.20778252840105,43200,2
15.01845645904541,151.01359931425523,-23.181132582019906,43200,2
15.044007301330566,151.01359931425523,-23.154477326625166,43200,2
15.126805305480957,151.01359931425523,-23.127816766933826,43200,2
15.360191345214844,151.01359931425523,-23.10115090764548,43200,2
15.894474029541016,151.01359931425523,-23.074479753490373,43200,2
16.884140014648437,151.01359931425523,-23.047803309212867,43200,2
18.403647422790527,151.01359931425523,-23.02112157953267,43200,2
15.00000286102295,151.05404298112214,-23.580321704978267,43200,2
15.000033378601074,151.05404298112214,-23.553746576564286,43200,2
15.000182151794434,151.05404298112214,-23.52716607373507,43200,2
15.00062084197998,151.05404298112214,-23.500580201135275,43200,2
15.00149154663086,151.05404298112214,-23.473988963398515,43200,2
15.002718925476074,151.05404298112214,-23.447392365170746,43200,2
15.004080772399902,151.05404298112214,-23.42079041110693,43200,2
15.005959510803223,151.05404298112214,-23.39418310586125,43200,2
15.01053237915039,151.05404298112214,-23.367570454089886,43200,2
15.021586418151855,151.05404298112214,-23.340952460470184,43200,2
15.040984153747559,151.05404298112214,-23.31432912967937,43200,2
15.06421184539795,151.05404298112214,-23.287700466388415,43200,2
15.08214282989502,151.05404298112214,-23.261066475276486,43200,2
15.090950965881348,151.05404298112214,-23.234427161049492,43200,2
15.10007381439209,151.05404298112214,-23.20778252840105,43200,2
15.130057334899902,151.05404298112214,-23.181132582019906,43200,2
15.213850021362305,151.05404298112214,-23.154477326625166,43200,2
15.422994613647461,151.05404298112214,-23.127816766933826,43200,2
15.903038024902344,151.05404298112214,-23.10115090764548,43200,2
16.858107566833496,151.05404298112214,-23.074479753490373,43200,2
18.451711654663086,151.05404298112214,-23.047803309212867,43200,2
20.68748664855957,151.05404298112214,-23.02112157953267,43200,2
15.000004768371582,151.09448664798592,-23.633455820051996,43200,2
15.000056266784668,151.09448664798592,-23.60689145434566,43200,2
15.00034236907959,151.09448664798592,-23.580321704978267,43200,2
15.001439094543457,151.09448664798592,-23.553746576564286,43200,2
15.00460147857666,151.09448664798592,-23.52716607373507,43200,2
15.011570930480957,151.09448664798592,-23.500580201135275,43200,2
15.023265838623047,151.09448664798592,-23.473988963398515,43200,2
15.038090705871582,151.09448664798592,-23.447392365170746,43200,2
15.052515029907227,151.09448664798592,-23.42079041110693,43200,2
15.066216468811035,151.09448664798592,-23.39418310586125,43200,2
15.089367866516113,151.09448664798592,-23.367570454089886,43200,2
15.14181900024414,151.09448664798592,-23.340952460470184,43200,2
15.234697341918945,151.09448664798592,-23.31432912967937,43200,2
15.347569465637207,151.09448664798592,-23.287700466388415,43200,2
15.435805320739746,151.09448664798592,-23.261066475276486,43200,2
15.47574520111084,151.09448664798592,-23.234427161049492,43200,2
15.499113082885742,151.09448664798592,-23.20778252840105,43200,2
15.574904441833496,151.09448664798592,-23.181132582019906,43200,2
15.7774076461792,151.09448664798592,-23.154477326625166,43200,2
16.20529270172119,151.09448664798592,-23.127816766933826,43200,2
17.02536106109619,151.09448664798592,-23.10115090764548,43200,2
18.443045616149902,151.09448664798592,-23.074479753490373,43200,2
20.57603645324707,151.09448664798592,-23.047803309212867,43200,2
23.333637237548828,151.09448664798592,-23.02112157953267,43200,2
15.000001907348633,151.1349303148491,-23.73965935395541,43200,2
15.00002384185791,151.1349303148491,-23.713116569032636,43200,2
15.000142097473145,151.1349303148491,-23.68656838200572,43200,2
15.000540733337402,151.1349303148491,-23.660014797477306,43200,2
15.001533508300781,151.1349303148491,-23.633455820051996,43200,2
15.003725051879883,151.1349303148491,-23.60689145434566,43200,2
15.00872802734375,151.1349303148491,-23.580321704978267,43200,2
15.020482063293457,151.1349303148491,-23.553746576564286,43200,2
15.045980453491211,151.1349303148491,-23.52716607373507,43200,2
15.092887878417969,151.1349303148491,-23.500580201135275,43200,2
15.162715911865234,151.1349303148491,-23.473988963398515,43200,2
15.244224548339844,151.1349303148491,-23.447392365170746,43200,2
15.317450523376465,151.1349303148491,-23.42079041110693,43200,2
15.37441349029541,151.1349303148491,-23.39418310586125,43200,2
15.444817543029785,151.1349303148491,-23.367570454089886,43200,2
15.5927734375,151.1349303148491,-23.340952460470184,43200,2
15.858290672302246,151.1349303148491,-23.31432912967937,43200,2
16.18688678741455,151.1349303148491,-23.287700466388415,43200,2
16.449201583862305,151.1349303148491,-23.261066475276486,43200,2
16.568411827087402,151.1349303148491,-23.234427161049492,43200,2
16.6149959564209,151.1349303148491,-23.20778252840105,43200,2
16.751090049743652,151.1349303148491,-23.181132582019906,43200,2
17.117274284362793,151.1349303148491,-23.154477326625166,43200,2
17.821410179138184,151.1349303148491,-23.127816766933826,43200,2
18.999411582946777,151.1349303148491,-23.10115090764548,43200,2
20.79680824279785,151.1349303148491,-23.074479753490373,43200,2
23.25130844116211,151.1349303148491,-23.047803309212867,43200,2
26.20050621032715,151.1349303148491,-23.02112157953267,43200,2
15.000001907348633,151.17537398171177,-24.031272138778952,43200,3
15.000019073486328,151.17537398171177,-24.00478907910421,43200,3
15.000085830688477,151.17537398171177,-23.97830056707754,43200,2
15.000228881835937,151.17537398171177,-23.95180660723913,43200,2
15.00040054321289,151.17537398171177,-23.925307204140115,43200,2
15.000480651855469,151.17537398171177,-23.898802362317962,43200,2
15.000402450561523,151.17537398171177,-23.87229208633821,43200,2
15.000250816345215,151.17537398171177,-23.845776380771234,43200,2
15.000203132629395,151.17537398171177,-23.819255250169174,43200,2
15.000408172607422,151.17537398171177,-23.792728699107453,43200,2
15.000906944274902,151.17537398171177,-23.766196732175338,43200,2
15.001617431640625,151.17537398171177,-23.73965935395541,43200,2
15.00255012512207,151.17537398171177,-23.713116569032636,43200,2
15.004417419433594,151.17537398171177,-23.68656838200572,43200,2
15.009220123291016,151.17537398171177,-23.660014797477306,43200,2
15.020042419433594,151.17537398171177,-23.633455820051996,43200,2
15.040654182434082,151.17537398171177,-23.60689145434566,43200,2
15.077292442321777,151.17537398171177,-23.580321704978267,43200,2
15.142849922180176,151.17537398171177,-23.553746576564286,43200,2
15.25793743133545,151.17537398171177,-23.52716607373507,43200,2
15.441112518310547,151.17537398171177,-23.500580201135275,43200,2
15.688342094421387,151.17537398171177,-23.473988963398515,43200,2
15.957913398742676,151.17537398171177,-23.447392365170746,43200,2
16.18606948852539,151.17537398171177,-23.42079041110693,43200,2
16.341673851013184,151.17537398171177,-23.39418310586125,43200,2
16.48568344116211,151.17537398171177,-23.367570454089886,43200,2
16.76048183441162,151.17537398171177,-23.340952460470184,43200,2
17.26292610168457,151.17537398171177,-23.31432912967937,43200,2
17.898704528808594,151.17537398171177,-23.287700466388415,43200,2
18.419018745422363,151.17537398171177,-23.261066475276486,43200,2
18.66471767425537,151.17537398171177,-23.234427161049492,43200,2
18.745290756225586,151.17537398171177,-23.20778252840105,43200,2
18.93466091156006,151.17537398171177,-23.181132582019906,43200,2
19.45009422302246,151.17537398171177,-23.154477326625166,43200,2
20.395416259765625,151.17537398171177,-23.127816766933826,43200,2
21.842477798461914,151.17537398171177,-23.10115090764548,43200,2
23.845745086669922,151.17537398171177,-23.074479753490373,43200,2
26.362679481506348,151.17537398171177,-23.047803309212867,43200,2
29.201780319213867,151.17537398171177,-23.02112157953267,43200,2
15.000019073486328,151.21581764857248,-24.031272138778952,43200,3
15.000190734863281,151.21581764857248,-24.00478907910421,43200,3
15.000858306884766,151.21581764857248,-23.97830056707754,43200,2
15.002288818359375,151.21581764857248,-23.95180660723913,43200,2
15.004005432128906,151.21581764857248,-23.925307204140115,43200,2
15.004809379577637,151.21581764857248,-23.898802362317962,43200,2
15.004056930541992,151.21581764857248,-23.87229208633821,43200,2
15.002678871154785,151.21581764857248,-23.845776380771234,43200,2
15.00259017944336,151.21581764857248,-23.819255250169174,43200,2
15.005373001098633,151.21581764857248,-23.792728699107453,43200,2
15.011351585388184,151.21581764857248,-23.766196732175338,43200,2
15.019367218017578,151.21581764857248,-23.73965935395541,43200,2
15.028361320495605,151.21581764857248,-23.713116569032636,43200,2
15.041336059570313,151.21581764857248,-23.68656838200572,43200,2
15.068427085876465,151.21581764857248,-23.660014797477306,43200,2
15.124425888061523,151.21581764857248,-23.633455820051996,43200,2
15.22287654876709,151.21581764857248,-23.60689145434566,43200,2
15.376434326171875,151.21581764857248,-23.580321704978267,43200,2
15.606135368347168,151.21581764857248,-23.553746576564286,43200,2
15.94477653503418,151.21581764857248,-23.52716607373507,43200,2
16.41683578491211,151.21581764857248,-23.500580201135275,43200,2
16.999387741088867,151.21581764857248,-23.473988963398515,43200,2
17.598381996154785,151.21581764857248,-23.447392365170746,43200,2
18.083229064941406,151.21581764857248,-23.42079041110693,43200,2
18.386045455932617,151.21581764857248,-23.39418310586125,43200,2
18.599108695983887,151.21581764857248,-23.367570454089886,43200,2
18.95125961303711,151.21581764857248,-23.340952460470184,43200,2
19.609466552734375,151.21581764857248,-23.31432912967937,43200,2
20.464784622192383,151.21581764857248,-23.287700466388415,43200,2
21.18339252471924,151.21581764857248,-23.261066475276486,43200,2
21.54024028778076,151.21581764857248,-23.234427161049492,43200,2
21.660637855529785,151.21581764857248,-23.20778252840105,43200,2
21.887428283691406,151.21581764857248,-23.181132582019906,43200,2
22.49053955078125,151.21581764857248,-23.154477326625166,43200,2
23.57203769683838,151.21581764857248,-23.127816766933826,43200,2
25.148098945617676,151.21581764857248,-23.10115090764548,43200,2
27.188958168029785,151.21581764857248,-23.074479753490373,43200,2
29.587367057800293,151.21581764857248,-23.047803309212867,43200,2
32.1517858505249,151.21581764857248,-23.02112157953267,43200,2
15.000000953674316,151.25626131543913,-24.05774974156797,43200,3
15.00009536743164,151.25626131543913,-24.031272138778952,43200,3
15.000901222229004,151.25626131543913,-24.00478907910421,43200,3
15.003976821899414,151.25626131543913,-23.97830056707754,43200,2
15.010501861572266,151.25626131543913,-23.95180660723913,43200,2
15.018287658691406,151.25626131543913,-23.925307204140115,43200,2
15.02198600769043,151.25626131543913,-23.898802362317962,43200,2
15.01899242401123,151.25626131543913,-23.87229208633821,43200,2
15.014121055603027,151.25626131543913,-23.845776380771234,43200,2
15.016764640808105,151.25626131543913,-23.819255250169174,43200,2
15.034369468688965,151.25626131543913,-23.792728699107453,43200,2
15.067695617675781,151.25626131543913,-23.766196732175338,43200,2
15.109932899475098,151.25626131543913,-23.73965935395541,43200,2
15.153852462768555,151.25626131543913,-23.713116569032636,43200,2
15.207208633422852,151.25626131543913,-23.68656838200572,43200,2
15.302145004272461,151.25626131543913,-23.660014797477306,43200,2
15.48288345336914,151.25626131543913,-23.633455820051996,43200,2
15.780529975891113,151.25626131543913,-23.60689145434566,43200,2
16.204439163208008,151.25626131543913,-23.580321704978267,43200,2
16.75999927520752,151.25626131543913,-23.553746576564286,43200,2
17.46397876739502,151.25626131543913,-23.52716607373507,43200,2
18.325326919555664,151.25626131543913,-23.500580201135275,43200,2
19.29712677001953,151.25626131543913,-23.473988963398515,43200,2
20.24562168121338,151.25626131543913,-23.447392365170746,43200,2
20.992369651794434,151.25626131543913,-23.42079041110693,43200,2
21.43909454345703,151.25626131543913,-23.39418310586125,43200,2
21.68767547607422,151.25626131543913,-23.367570454089886,43200,2
22.00871181488037,151.25626131543913,-23.340952460470184,43200,2
22.61322021484375,151.25626131543913,-23.31432912967937,43200,2
23.421469688415527,151.25626131543913,-23.287700466388415,43200,2
24.116847038269043,151.25626131543913,-23.261066475276486,43200,2
24.480238914489746,151.25626131543913,-23.234427161049492,43200,2
24.628347396850586,151.25626131543913,-23.20778252840105,43200,2
24.891801834106445,151.25626131543913,-23.181132582019906,43200,2
25.54014015197754,151.25626131543913,-23.154477326625166,43200,2
26.675487518310547,151.25626131543913,-23.127816766933826,43200,2
28.284268379211426,151.25626131543913,-23.10115090764548,43200,2
30.27590847015381,151.25626131543913,-23.074479753490373,43200,2
32.494927406311035,151.25626131543913,-23.047803309212867,43200,2
34.76017093658447,151.25626131543913,-23.02112157953267,43200,2
15.000009536743164,151.29670498230314,-24.05774974156797,43200,3
15.000324249267578,151.29670498230314,-24.031272138778952,43200,3
15.002717971801758,151.29670498230314,-24.00478907910421,43200,3
15.011446952819824,151.29670498230314,-23.97830056707754,43200,2
15.029520034790039,151.29670498230314,-23.95180660723913,43200,2
15.050869941711426,151.29670498230314,-23.925307204140115,43200,2
15.061664581298828,151.29670498230314,-23.898802362317962,43200,2
15.05670166015625,151.29670498230314,-23.87229208633821,43200,2
15.051538467407227,151.29670498230314,-23.845776380771234,43200,2
15.073533058166504,151.29670498230314,-23.819255250169174,43200,2
15.142582893371582,151.29670498230314,-23.792728699107453,43200,2
15.25739860534668,151.29670498230314,-23.766196732175338,43200,2
15.394314765930176,151.29670498230314,-23.73965935395541,43200,2
15.528777122497559,151.29670498230314,-23.713116569032636,43200,2
15.675536155700684,151.29670498230314,-23.68656838200572,43200,2
15.907315254211426,151.29670498230314,-23.660014797477306,43200,2
16.316631317138672,151.29670498230314,-23.633455820051996,43200,2
16.950533866882324,151.29670498230314,-23.60689145434566,43200,2
17.787070274353027,151.29670498230314,-23.580321704978267,43200,2
18.771544456481934,151.29670498230314,-23.553746576564286,43200,2
19.861145973205566,151.29670498230314,-23.52716607373507,43200,2
21.02877902984619,151.29670498230314,-23.500580201135275,43200,2
22.225637435913086,151.29670498230314,-23.473988963398515,43200,2
23.340615272521973,151.29670498230314,-23.447392365170746,43200,2
24.2158784866333,151.29670498230314,-23.42079041110693,43200,2
24.74990940093994,151.29670498230314,-23.39418310586125,43200,2
25.01468276977539,151.29670498230314,-23.367570454089886,43200,2
25.240285873413086,151.29670498230314,-23.340952460470184,43200,2
25.625104904174805,151.29670498230314,-23.31432912967937,43200,2
26.146550178527832,151.29670498230314,-23.287700466388415,43200,2
26.60048770904541,151.29670498230314,-23.261066475276486,43200,2
26.85106658935547,151.29670498230314,-23.234427161049492,43200,2
27.005663871765137,151.29670498230314,-23.20778252840105,43200,2
27.327566146850586,151.29670498230314,-23.181132582019906,43200,2
28.035630226135254,151.29670498230314,-23.154477326625166,43200,2
29.214040756225586,151.29670498230314,-23.127816766933826,43200,2
30.82824420928955,151.29670498230314,-23.10115090764548,43200,2
32.74989032745361,151.29670498230314,-23.074479753490373,43200,2
34.797858238220215,151.29670498230314,-23.047803309212867,43200,2
36.80799961090088,151.29670498230314,-23.02112157953267,43200,2
15.000042915344238,151.3371486491682,-24.05774974156797,43200,3
15.000831604003906,151.3371486491682,-24.031272138778952,43200,3
15.005959510803223,151.3371486491682,-24.00478907910421,43200,3
15.023331642150879,151.3371486491682,-23.97830056707754,43200,2
15.057941436767578,151.3371486491682,-23.95180660723913,43200,2
15.098821640014648,151.3371486491682,-23.925307204140115,43200,2
15.12399673461914,151.3371486491682,-23.898802362317962,43200,2
15.130619049072266,151.3371486491682,-23.87229208633821,43200,2
15.153301239013672,151.3371486491682,-23.845776380771234,43200,2
15.243290901184082,151.3371486491682,-23.819255250169174,43200,2
15.431681632995605,151.3371486491682,-23.792728699107453,43200,2
15.705941200256348,151.3371486491682,-23.766196732175338,43200,2
16.011799812316895,151.3371486491682,-23.73965935395541,43200,2
16.297465324401855,151.3371486491682,-23.713116569032636,43200,2
16.587905883789063,151.3371486491682,-23.68656838200572,43200,2
17.00999641418457,151.3371486491682,-23.660014797477306,43200,2
17.709464073181152,151.3371486491682,-23.633455820051996,43200,2
18.730278968811035,151.3371486491682,-23.60689145434566,43200,2
19.984052658081055,151.3371486491682,-23.580321704978267,43200,2
21.325275421142578,151.3371486491682,-23.553746576564286,43200,2
22.638102531433105,151.3371486491682,-23.52716607373507,43200,2
23.868775367736816,151.3371486491682,-23.500580201135275,43200,2
25.004928588867188,151.3371486491682,-23.473988963398515,43200,2
26.023423194885254,151.3371486491682,-23.447392365170746,43200,2
26.85373020172119,151.3371486491682,-23.42079041110693,43200,2
27.41726016998291,151.3371486491682,-23.39418310586125,43200,2
27.72140598297119,151.3371486491682,-23.367570454089886,43200,2
27.889442443847656,151.3371486491682,-23.340952460470184,43200,2
28.061710357666016,151.3371486491682,-23.31432912967937,43200,2
28.270867347717285,151.3371486491682,-23.287700466388415,43200,2
28.448341369628906,151.3371486491682,-23.261066475276486,43200,2
28.56440258026123,151.3371486491682,-23.234427161049492,43200,2
28.729689598083496,151.3371486491682,-23.20778252840105,43200,2
29.13780117034912,151.3371486491682,-23.181132582019906,43200,2
29.93677806854248,151.3371486491682,-23.154477326625166,43200,2
31.167879104614258,151.3371486491682,-23.127816766933826,43200,2
32.770713806152344,151.3371486491682,-23.10115090764548,43200,2
34.60245704650879,151.3371486491682,-23.074479753490373,43200,2
36.486244201660156,151.3371486491682,-23.047803309212867,43200,2
38.28262805938721,151.3371486491682,-23.02112157953267,43200,2
15.000116348266602,151.3775923160376,-24.05774974156797,43200,3
15.001667976379395,151.3775923160376,-24.031272138778952,43200,3
15.010324478149414,151.3775923160376,-24.00478907910421,43200,3
15.037285804748535,151.3775923160376,-23.97830056707754,43200,2
15.089242935180664,151.3775923160376,-23.95180660723913,43200,2
15.154210090637207,151.3775923160376,-23.925307204140115,43200,2
15.212920188903809,151.3775923160376,-23.898802362317962,43200,2
15.276328086853027,151.3775923160376,-23.87229208633821,43200,2
15.398253440856934,151.3775923160376,-23.845776380771234,43200,2
15.638869285583496,151.3775923160376,-23.819255250169174,43200,2
16.019756317138672,151.3775923160376,-23.792728699107453,43200,2
16.504063606262207,151.3775923160376,-23.766196732175338,43200,2
17.006954193115234,151.3775923160376,-23.73965935395541,43200,2
17.45752716064453,151.3775923160376,-23.713116569032636,43200,2
17.89810085296631,151.3775923160376,-23.68656838200572,43200,2
18.50729274749756,151.3775923160376,-23.660014797477306,43200,2
19.46595859527588,151.3775923160376,-23.633455820051996,43200,2
20.786118507385254,151.3775923160376,-23.60689145434566,43200,2
22.294928550720215,151.3775923160376,-23.580321704978267,43200,2
23.770170211791992,151.3775923160376,-23.553746576564286,43200,2
25.0641508102417,151.3775923160376,-23.52716607373507,43200,2
26.136211395263672,151.3775923160376,-23.500580201135275,43200,2
27.029444694519043,151.3775923160376,-23.473988963398515,43200,2
27.815478324890137,151.3775923160376,-23.447392365170746,43200,2
28.520739555358887,151.3775923160376,-23.42079041110693,43200,2
29.097329139709473,151.3775923160376,-23.39418310586125,43200,2
29.482816696166992,151.3775923160376,-23.367570454089886,43200,2
29.683395385742188,151.3775923160376,-23.340952460470184,43200,2
29.775766372680664,151.3775923160376,-23.31432912967937,43200,2
29.831780433654785,151.3775923160376,-23.287700466388415,43200,2
29.878986358642578,151.3775923160376,-23.261066475276486,43200,2
29.95552635192871,151.3775923160376,-23.234427161049492,43200,2
30.170164108276367,151.3775923160376,-23.20778252840105,43200,2
30.666202545166016,151.3775923160376,-23.181132582019906,43200,2
31.53395938873291,151.3775923160376,-23.154477326625166,43200,2
32.774441719055176,151.3775923160376,-23.127816766933826,43200,2
34.31303310394287,151.3775923160376,-23.10115090764548,43200,2
36.0170841217041,151.3775923160376,-23.074479753490373,43200,2
37.73325252532959,151.3775923160376,-23.047803309212867,43200,2
39.344786643981934,151.3775923160376,-23.02112157953267,43200,2
15.000223159790039,151.4180359829042,-24.05774974156797,43200,3
15.002772331237793,151.4180359829042,-24.031272138778952,43200,3
15.01568603515625,151.4180359829042,-24.00478907910421,43200,3
15.054110527038574,151.4180359829042,-23.97830056707754,43200,2
15.129929542541504,151.4180359829042,-23.95180660723913,43200,2
15.240558624267578,151.4180359829042,-23.925307204140115,43200,2
15.384014129638672,151.4180359829042,-23.898802362317962,43200,2
15.589178085327148,151.4180359829042,-23.87229208633821,43200,2
15.90954303741455,151.4180359829042,-23.845776380771234,43200,2
16.377233505249023,151.4180359829042,-23.819255250169174,43200,2
16.974087715148926,151.4180359829042,-23.792728699107453,43200,2
17.63735580444336,151.4180359829042,-23.766196732175338,43200,2
18.2785701751709,151.4180359829042,-23.73965935395541,43200,2
18.839707374572754,151.4180359829042,-23.713116569032636,43200,2
19.390219688415527,151.4180359829042,-23.68656838200572,43200,2
20.13889217376709,151.4180359829042,-23.660014797477306,43200,2
21.263670921325684,151.4180359829042,-23.633455820051996,43200,2
22.71866512298584,151.4180359829042,-23.60689145434566,43200,2
24.257766723632813,151.4180359829042,-23.580321704978267,43200,2
25.635092735290527,151.4180359829042,-23.553746576564286,43200,2
26.73986053466797,151.4180359829042,-23.52716607373507,43200,2
27.584038734436035,151.4180359829042,-23.500580201135275,43200,2
28.250218391418457,151.4180359829042,-23.473988963398515,43200,2
28.85200595855713,151.4180359829042,-23.447392365170746,43200,2
29.468053817749023,151.4180359829042,-23.42079041110693,43200,2
30.07381534576416,151.4180359829042,-23.39418310586125,43200,2
30.563325881958008,151.4180359829042,-23.367570454089886,43200,2
30.86271858215332,151.4180359829042,-23.340952460470184,43200,2
31.006534576416016,151.4180359829042,-23.31432912967937,43200,2
31.090962409973145,151.4180359829042,-23.287700466388415,43200,2
31.188591957092285,151.4180359829042,-23.261066475276486,43200,2
31.347363471984863,151.4180359829042,-23.234427161049492,43200,2
31.644463539123535,151.4180359829042,-23.20778252840105,43200,2
32.181718826293945,151.4180359829042,-23.181132582019906,43200,2
33.02518653869629,151.4180359829042,-23.154477326625166,43200,2
34.17728328704834,151.4180359829042,-23.127816766933826,43200,2
35.58555030822754,151.4180359829042,-23.10115090764548,43200,2
37.14523410797119,151.4180359829042,-23.074479753490373,43200,2
38.72069072723389,151.4180359829042,-23.047803309212867,43200,2
40.19902420043945,151.4180359829042,-23.02112157953267,43200,2
15.000370979309082,151.45847964976664,-24.05774974156797,43200,3
15.004457473754883,151.45847964976664,-24.031272138778952,43200,3
15.02497386932373,151.45847964976664,-24.00478907910421,43200,3
15.087764739990234,151.45847964976664,-23.97830056707754,43200,2
15.221907615661621,151.45847964976664,-23.95180660723913,43200,2
15.445256233215332,151.45847964976664,-23.925307204140115,43200,2
15.770498275756836,151.45847964976664,-23.898802362317962,43200,2
16.22050666809082,151.45847964976664,-23.87229208633821,43200,2
16.81156063079834,151.45847964976664,-23.845776380771234,43200,2
17.517991065979004,151.45847964976664,-23.819255250169174,43200,2
18.275957107543945,151.45847964976664,-23.792728699107453,43200,2
19.017242431640625,151.45847964976664,-23.766196732175338,43200,2
19.685215950012207,151.45847964976664,-23.73965935395541,43200,2
20.267434120178223,151.45847964976664,-23.713116569032636,43200,2
20.872095108032227,151.45847964976664,-23.68656838200572,43200,2
21.716288566589355,151.45847964976664,-23.660014797477306,43200,2
22.929804801940918,151.45847964976664,-23.633455820051996,43200,2
24.378905296325684,151.45847964976664,-23.60689145434566,43200,2
25.76571750640869,151.45847964976664,-23.580321704978267,43200,2
26.887969970703125,151.45847964976664,-23.553746576564286,43200,2
27.739243507385254,151.45847964976664,-23.52716607373507,43200,2
28.40552520751953,151.45847964976664,-23.500580201135275,43200,2
28.97170639038086,151.45847964976664,-23.473988963398515,43200,2
29.52274227142334,151.45847964976664,-23.447392365170746,43200,2
30.130043983459473,151.45847964976664,-23.42079041110693,43200,2
30.78095817565918,151.45847964976664,-23.39418310586125,43200,2
31.363731384277344,151.45847964976664,-23.367570454089886,43200,2
31.774545669555664,151.45847964976664,-23.340952460470184,43200,2
32.029985427856445,151.45847964976664,-23.31432912967937,43200,2
32.240559577941895,151.45847964976664,-23.287700466388415,43200,2
32.49096965789795,151.45847964976664,-23.261066475276486,43200,2
32.79643726348877,151.45847964976664,-23.234427161049492,43200,2
33.16966152191162,151.45847964976664,-23.20778252840105,43200,2
33.669837951660156,151.45847964976664,-23.181132582019906,43200,2
34.37409782409668,151.45847964976664,-23.154477326625166,43200,2
35.33858585357666,151.45847964976664,-23.127816766933826,43200,2
36.574636459350586,151.45847964976664,-23.10115090764548,43200,2
38.0178279876709,151.45847964976664,-23.074479753490373,43200,2
39.5316686630249,151.45847964976664,-23.047803309212867,43200,2
40.97423553466797,151.45847964976664,-23.02112157953267,43200,2
15.00000286102295,151.49892331662835,-24.08422188293854,43200,3
15.00070571899414,151.49892331662835,-24.05774974156797,43200,3
15.008360862731934,151.49892331662835,-24.031272138778952,43200,3
15.047384262084961,151.49892331662835,-24.00478907910421,43200,3
15.170256614685059,151.49892331662835,-23.97830056707754,43200,2
15.44105052947998,151.49892331662835,-23.95180660723913,43200,2
15.896509170532227,151.49892331662835,-23.925307204140115,43200,2
16.528483390808105,151.49892331662835,-23.898802362317962,43200,2
17.30160903930664,151.49892331662835,-23.87229208633821,43200,2
18.164584159851074,151.49892331662835,-23.845776380771234,43200,2
19.04576301574707,151.49892331662835,-23.819255250169174,43200,2
19.870986938476563,151.49892331662835,-23.792728699107453,43200,2
