lon,lat,ocean_zone
145.59414795440668,-15.417129605643503,1
145.59414795440668,-15.389177643484297,1
145.63459162127356,-16.17039127316182,2
145.63459162127356,-16.14254297401639,2
145.63459162127356,-16.114690756611505,2
145.63459162127356,-16.086834626972102,2
145.63459162127356,-16.05897459112323,2
145.63459162127356,-16.031110655121687,2
145.63459162127356,-16.003242825004904,2
145.63459162127356,-15.975371106823125,1
145.63459162127356,-15.94749550663265,1
145.63459162127356,-15.919616030490003,1
145.63459162127356,-15.89173268445718,1
145.63459162127356,-15.863845474601588,1
145.63459162127356,-15.835954407001921,1
145.63459162127356,-15.808059487724984,1
145.63459162127356,-15.780160722851752,1
145.63459162127356,-15.75225811847415,1
145.63459162127356,-15.724351680679318,1
145.63459162127356,-15.696441415564804,1
145.67503528814134,-16.22607609255088,2
145.67503528814134,-16.198235648011135,2
145.67503528814134,-16.17039127316182,2
145.67503528814134,-16.14254297401639,2
145.67503528814134,-16.114690756611505,2
145.67503528814134,-16.086834626972102,2
145.67503528814134,-16.05897459112323,2
145.67503528814134,-16.031110655121687,2
145.67503528814134,-16.003242825004904,2
145.67503528814134,-15.975371106823125,1
145.67503528814134,-15.94749550663265,1
145.67503528814134,-15.919616030490003,1
145.67503528814134,-15.89173268445718,1
145.71547895500382,-16.281745166617817,2
145.71547895500382,-16.25391260075883,2
145.71547895500382,-16.22607609255088,2
145.71547895500382,-16.198235648011135,2
145.71547895500382,-16.17039127316182,2
145.71547895500382,-16.14254297401639,2
145.71547895500382,-16.114690756611505,2
145.71547895500382,-16.086834626972102,2
145.71547895500382,-16.05897459112323,2
145.71547895500382,-16.031110655121687,2
145.71547895500382,-16.003242825004904,2
145.75592262186447,-16.36521915005567,2
145.75592262186447,-16.33739844726244,2
145.75592262186447,-16.30957378411913,2
145.75592262186447,-16.281745166617817,2
145.75592262186447,-16.25391260075883,2
145.75592262186447,-16.22607609255088,2
145.75592262186447,-16.198235648011135,2
145.75592262186447,-16.17039127316182,2
145.75592262186447,-16.14254297401639,2
145.75592262186447,-16.114690756611505,2
145.75592262186447,-16.086834626972102,2
145.79636628872814,-16.420848650585476,2
145.79636628872814,-16.39303588649613,2
145.79636628872814,-16.36521915005567,2
145.79636628872814,-16.33739844726244,2
145.79636628872814,-16.30957378411913,2
145.79636628872814,-16.281745166617817,2
145.79636628872814,-16.25391260075883,2
145.79636628872814,-16.22607609255088,2
145.79636628872814,-16.198235648011135,2
145.79636628872814,-16.17039127316182,2
145.79636628872814,-16.14254297401639,2
145.83680995559675,-16.47646223781077,2
145.83680995559675,-16.44865743634886,2
145.83680995559675,-16.420848650585476,2
145.83680995559675,-16.39303588649613,2
145.83680995559675,-16.36521915005567,2
145.83680995559675,-16.33739844726244,2
145.83680995559675,-16.30957378411913,2
145.83680995559675,-16.281745166617817,2
145.83680995559675,-16.25391260075883,2
145.83680995559675,-16.22607609255088,2
145.87725362245519,-16.50426304898614,2
145.87725362245519,-16.47646223781077,2
145.87725362245519,-16.44865743634886,2
145.87725362245519,-16.420848650585476,2
145.87725362245519,-16.39303588649613,2
145.87725362245519,-16.36521915005567,2
145.87725362245519,-16.33739844726244,2
145.87725362245519,-16.30957378411913,2
145.87725362245519,-16.281745166617817,2
145.91769728931772,-16.55985267659787,2
145.91769728931772,-16.532059863904067,2
145.91769728931772,-16.50426304898614,2
145.91769728931772,-16.47646223781077,2
145.91769728931772,-16.44865743634886,2
145.91769728931772,-16.420848650585476,2
145.91769728931772,-16.39303588649613,2
145.91769728931772,-16.36521915005567,2
145.91769728931772,-16.33739844726244,2
145.9581409561883,-16.615426271461214,2
145.9581409561883,-16.587641481100878,2
145.9581409561883,-16.55985267659787,2
145.9581409561883,-16.532059863904067,2
145.9581409561883,-16.50426304898614,2
145.9581409561883,-16.47646223781077,2
145.9581409561883,-16.44865743634886,2
145.9581409561883,-16.420848650585476,2
145.9581409561883,-16.39303588649613,2
145.99858462305622,-16.64320704172942,2
145.99858462305622,-16.615426271461214,2
145.99858462305622,-16.587641481100878,2
145.99858462305622,-16.55985267659787,2
145.99858462305622,-16.532059863904067,2
145.99858462305622,-16.50426304898614,2
145.99858462305622,-16.47646223781077,2
145.99858462305622,-16.44865743634886,2
146.03902828992156,-16.69875649818005,2
146.03902828992156,-16.670983785948867,2
146.03902828992156,-16.64320704172942,2
146.03902828992156,-16.615426271461214,2
146.03902828992156,-16.587641481100878,2
146.03902828992156,-16.55985267659787,2
146.03902828992156,-16.532059863904067,2
146.03902828992156,-16.50426304898614,2
146.07947195678184,-16.754289802927794,2
146.07947195678184,-16.726525172486635,2
146.07947195678184,-16.69875649818005,2
146.07947195678184,-16.670983785948867,2
146.07947195678184,-16.64320704172942,2
146.07947195678184,-16.615426271461214,2
146.07947195678184,-16.587641481100878,2
146.07947195678184,-16.55985267659787,2
146.11991562364238,-16.837559371799873,2
146.11991562364238,-16.80980690851052,2
146.11991562364238,-16.78205038357816,2
146.11991562364238,-16.754289802927794,2
146.11991562364238,-16.726525172486635,2
146.11991562364238,-16.69875649818005,2
146.11991562364238,-16.670983785948867,2
146.11991562364238,-16.64320704172942,2
146.11991562364238,-16.615426271461214,2
146.16035929050759,-16.893052089813956,2
146.16035929050759,-16.86530776754202,2
146.16035929050759,-16.837559371799873,2
146.16035929050759,-16.80980690851052,2
146.16035929050759,-16.78205038357816,2
146.16035929050759,-16.754289802927794,2
146.16035929050759,-16.726525172486635,2
146.16035929050759,-16.69875649818005,2
146.16035929050759,-16.670983785948867,2
146.16035929050759,-16.64320704172942,2
146.20080295737785,-16.948528490333256,2
146.20080295737785,-16.920792332706487,2
146.20080295737785,-16.893052089813956,2
146.20080295737785,-16.86530776754202,2
146.20080295737785,-16.837559371799873,2
146.20080295737785,-16.80980690851052,2
146.20080295737785,-16.78205038357816,2
146.20080295737785,-16.754289802927794,2
146.20080295737785,-16.726525172486635,2
146.20080295737785,-16.69875649818005,2
146.24124662424623,-17.003988526175377,3
146.24124662424623,-16.97626055678685,2
146.24124662424623,-16.948528490333256,2
146.24124662424623,-16.920792332706487,2
146.24124662424623,-16.893052089813956,2
146.24124662424623,-16.86530776754202,2
146.24124662424623,-16.837559371799873,2
146.24124662424623,-16.80980690851052,2
146.24124662424623,-16.78205038357816,2
146.24124662424623,-16.754289802927794,2
146.28169029110626,-17.08714779310901,3
146.28169029110626,-17.059432150214587,3
146.28169029110626,-17.031712392612196,3
146.28169029110626,-17.003988526175377,3
146.28169029110626,-16.97626055678685,2
146.28169029110626,-16.948528490333256,2
146.28169029110626,-16.920792332706487,2
146.28169029110626,-16.893052089813956,2
146.28169029110626,-16.86530776754202,2
146.28169029110626,-16.837559371799873,2
146.28169029110626,-16.80980690851052,2
146.3221339579681,-17.1702699747958,3
146.3221339579681,-17.142566711263484,3
146.3221339579681,-17.11485931541108,3
146.3221339579681,-17.08714779310901,3
146.3221339579681,-17.059432150214587,3
146.3221339579681,-17.031712392612196,3
146.3221339579681,-17.003988526175377,3
146.3221339579681,-16.97626055678685,2
146.3221339579681,-16.948528490333256,2
146.3221339579681,-16.920792332706487,2
146.3221339579681,-16.893052089813956,2
146.3221339579681,-16.86530776754202,2
146.36257762483302,-17.253354912900065,3
146.36257762483302,-17.22566408146478,3
146.36257762483302,-17.197969100145198,3
146.36257762483302,-17.1702699747958,3
146.36257762483302,-17.142566711263484,3
146.36257762483302,-17.11485931541108,3
146.36257762483302,-17.08714779310901,3
146.36257762483302,-17.059432150214587,3
146.36257762483302,-17.031712392612196,3
146.36257762483302,-17.003988526175377,3
146.36257762483302,-16.97626055678685,2
146.36257762483302,-16.948528490333256,2
146.40302129169763,-17.30872410274946,3
146.40302129169763,-17.281041588610034,3
146.40302129169763,-17.253354912900065,3
146.40302129169763,-17.22566408146478,3
146.40302129169763,-17.197969100145198,3
146.40302129169763,-17.1702699747958,3
146.40302129169763,-17.142566711263484,3
146.40302129169763,-17.11485931541108,3
146.40302129169763,-17.08714779310901,3
146.40302129169763,-17.059432150214587,3
146.40302129169763,-17.031712392612196,3
146.40302129169763,-17.003988526175377,3
146.44346495856485,-17.391746617428673,3
146.44346495856485,-17.36407662298362,3
146.44346495856485,-17.336402449485185,3
146.44346495856485,-17.30872410274946,3
146.44346495856485,-17.281041588610034,3
146.44346495856485,-17.253354912900065,3
146.44346495856485,-17.22566408146478,3
146.44346495856485,-17.197969100145198,3
146.44346495856485,-17.1702699747958,3
146.44346495856485,-17.142566711263484,3
146.44346495856485,-17.11485931541108,3
146.44346495856485,-17.08714779310901,3
146.48390862542905,-17.447074045854354,3
146.48390862542905,-17.41941242699408,3
146.48390862542905,-17.391746617428673,3
146.48390862542905,-17.36407662298362,3
146.48390862542905,-17.336402449485185,3
146.48390862542905,-17.30872410274946,3
146.48390862542905,-17.281041588610034,3
146.48390862542905,-17.253354912900065,3
146.48390862542905,-17.22566408146478,3
146.48390862542905,-17.197969100145198,3
146.48390862542905,-17.1702699747958,3
146.48390862542905,-17.142566711263484,3
146.52435229229542,-17.530033700156395,3
146.52435229229542,-17.50238468824184,3
146.52435229229542,-17.474731468203203,3
146.52435229229542,-17.447074045854354,3
146.52435229229542,-17.41941242699408,3
146.52435229229542,-17.391746617428673,3
146.52435229229542,-17.36407662298362,3
146.52435229229542,-17.336402449485185,3
146.52435229229542,-17.30872410274946,3
146.52435229229542,-17.281041588610034,3
146.52435229229542,-17.253354912900065,3
146.52435229229542,-17.22566408146478,3
146.5647959591612,-17.612955429242756,3
146.5647959591612,-17.585319076447167,3
146.5647959591612,-17.557678498150477,3
146.5647959591612,-17.530033700156395,3
146.5647959591612,-17.50238468824184,3
146.5647959591612,-17.474731468203203,3
146.5647959591612,-17.447074045854354,3
146.5647959591612,-17.41941242699408,3
146.5647959591612,-17.391746617428673,3
146.5647959591612,-17.36407662298362,3
146.5647959591612,-17.336402449485185,3
146.5647959591612,-17.30872410274946,3
146.60523962602298,-17.668215435218023,3
146.60523962602298,-17.64058755076203,3
146.60523962602298,-17.612955429242756,3
146.60523962602298,-17.585319076447167,3
146.60523962602298,-17.557678498150477,3
146.60523962602298,-17.530033700156395,3
146.60523962602298,-17.50238468824184,3
146.60523962602298,-17.474731468203203,3
146.60523962602298,-17.447074045854354,3
146.60523962602298,-17.41941242699408,3
146.60523962602298,-17.391746617428673,3
146.64568329288525,-17.88908528504605,3
146.64568329288525,-17.861491504478,3
146.64568329288525,-17.83389344080146,3
146.64568329288525,-17.806291099755132,3
146.64568329288525,-17.778684487086128,3
146.64568329288525,-17.751073608538086,3
146.64568329288525,-17.723458469872394,3
146.64568329288525,-17.695839076841263,3
146.64568329288525,-17.668215435218023,3
146.64568329288525,-17.64058755076203,3
146.64568329288525,-17.612955429242756,3
146.64568329288525,-17.585319076447167,3
146.64568329288525,-17.557678498150477,3
146.64568329288525,-17.530033700156395,3
146.64568329288525,-17.50238468824184,3
146.64568329288525,-17.474731468203203,3
146.64568329288525,-17.447074045854354,3
146.68612695974534,-17.971840870803227,3
146.68612695974534,-17.944259973937744,3
146.68612695974534,-17.916674776778624,3
146.68612695974534,-17.88908528504605,3
146.68612695974534,-17.861491504478,3
146.68612695974534,-17.83389344080146,3
146.68612695974534,-17.806291099755132,3
146.68612695974534,-17.778684487086128,3
146.68612695974534,-17.751073608538086,3
146.68612695974534,-17.723458469872394,3
146.68612695974534,-17.695839076841263,3
146.68612695974534,-17.668215435218023,3
146.68612695974534,-17.64058755076203,3
146.68612695974534,-17.612955429242756,3
146.68612695974534,-17.585319076447167,3
146.68612695974534,-17.557678498150477,3
146.68612695974534,-17.530033700156395,3
146.68612695974534,-17.50238468824184,3
146.72657062661,-17.971840870803227,3
146.72657062661,-17.944259973937744,3
146.72657062661,-17.916674776778624,3
146.72657062661,-17.88908528504605,3
146.72657062661,-17.861491504478,3
146.72657062661,-17.83389344080146,3
146.72657062661,-17.806291099755132,3
146.72657062661,-17.778684487086128,3
146.72657062661,-17.751073608538086,3
146.72657062661,-17.723458469872394,3
146.72657062661,-17.695839076841263,3
146.72657062661,-17.668215435218023,3
146.72657062661,-17.64058755076203,3
146.72657062661,-17.612955429242756,3
146.72657062661,-17.585319076447167,3
146.7670142934762,-17.999417461648353,3
146.7670142934762,-17.971840870803227,3
146.7670142934762,-17.944259973937744,3
146.7670142934762,-17.916674776778624,3
146.7670142934762,-17.88908528504605,3
146.7670142934762,-17.861491504478,3
146.7670142934762,-17.83389344080146,3
146.7670142934762,-17.806291099755132,3
146.7670142934762,-17.778684487086128,3
146.7670142934762,-17.751073608538086,3
146.7670142934762,-17.723458469872394,3
146.7670142934762,-17.695839076841263,3
146.7670142934762,-17.668215435218023,3
146.7670142934762,-17.64058755076203,3
146.80745796034503,-17.999417461648353,3
146.80745796034503,-17.971840870803227,3
146.80745796034503,-17.944259973937744,3
146.80745796034503,-17.916674776778624,3
146.80745796034503,-17.88908528504605,3
146.80745796034503,-17.861491504478,3
146.80745796034503,-17.83389344080146,3
146.80745796034503,-17.806291099755132,3
146.80745796034503,-17.778684487086128,3
146.80745796034503,-17.751073608538086,3
146.80745796034503,-17.723458469872394,3
146.84790162721467,-18.164786260707924,4
146.84790162721467,-18.13723562579661,4
146.84790162721467,-18.109680650657875,4
146.84790162721467,-18.08212134097256,4
146.84790162721467,-18.054557702437698,4
146.84790162721467,-18.02698974076187,4
146.84790162721467,-17.999417461648353,3
146.84790162721467,-17.971840870803227,3
146.84790162721467,-17.944259973937744,3
146.84790162721467,-17.916674776778624,3
146.84790162721467,-17.88908528504605,3
146.84790162721467,-17.861491504478,3
146.84790162721467,-17.83389344080146,3
146.88834529407708,-18.467555166906177,4
146.88834529407708,-18.440052648704587,4
146.88834529407708,-18.19233254969647,4
146.88834529407708,-18.164786260707924,4
146.88834529407708,-18.13723562579661,4
146.88834529407708,-18.109680650657875,4
146.88834529407708,-18.08212134097256,4
146.88834529407708,-18.054557702437698,4
146.88834529407708,-18.02698974076187,4
146.88834529407708,-17.999417461648353,3
146.88834529407708,-17.971840870803227,3
146.88834529407708,-17.944259973937744,3
146.88834529407708,-17.916674776778624,3
146.88834529407708,-17.88908528504605,3
146.92878896093848,-18.440052648704587,4
146.92878896093848,-18.412545727999564,4
146.92878896093848,-18.38503441042661,4
146.92878896093848,-18.357518701636756,4
146.92878896093848,-18.329998607268074,4
146.92878896093848,-18.19233254969647,4
146.92878896093848,-18.164786260707924,4
146.92878896093848,-18.13723562579661,4
146.92878896093848,-18.109680650657875,4
146.92878896093848,-18.08212134097256,4
146.92878896093848,-18.054557702437698,4
146.92878896093848,-18.02698974076187,4
146.92878896093848,-17.999417461648353,3
146.92878896093848,-17.971840870803227,3
146.92878896093848,-17.944259973937744,3
146.96923262780118,-18.412545727999564,4
146.96923262780118,-18.38503441042661,4
146.96923262780118,-18.357518701636756,4
146.96923262780118,-18.329998607268074,4
146.96923262780118,-18.302474132970506,4
146.96923262780118,-18.27494528440052,4
146.96923262780118,-18.24741206721936,4
146.96923262780118,-18.219874487091428,4
146.96923262780118,-18.19233254969647,4
146.96923262780118,-18.164786260707924,4
146.96923262780118,-18.13723562579661,4
146.96923262780118,-18.109680650657875,4
146.96923262780118,-18.08212134097256,4
146.96923262780118,-18.054557702437698,4
146.96923262780118,-18.02698974076187,4
146.96923262780118,-17.999417461648353,3
146.96923262780118,-17.971840870803227,3
147.0096762946657,-18.38503441042661,4
147.0096762946657,-18.357518701636756,4
147.0096762946657,-18.329998607268074,4
147.0096762946657,-18.302474132970506,4
147.0096762946657,-18.27494528440052,4
147.0096762946657,-18.24741206721936,4
147.0096762946657,-18.219874487091428,4
147.0096762946657,-18.19233254969647,4
147.0096762946657,-18.164786260707924,4
147.0096762946657,-18.13723562579661,4
147.0096762946657,-18.109680650657875,4
147.0096762946657,-18.08212134097256,4
147.0096762946657,-18.054557702437698,4
147.0096762946657,-18.02698974076187,4
147.0501199615331,-18.38503441042661,4
147.0501199615331,-18.357518701636756,4
147.0501199615331,-18.329998607268074,4
147.0501199615331,-18.302474132970506,4
147.0501199615331,-18.27494528440052,4
147.0501199615331,-18.24741206721936,4
147.0501199615331,-18.219874487091428,4
147.0501199615331,-18.19233254969647,4
147.0501199615331,-18.164786260707924,4
147.0501199615331,-18.13723562579661,4
147.0501199615331,-18.109680650657875,4
147.0501199615331,-18.08212134097256,4
147.0501199615331,-18.054557702437698,4
147.0905636283967,-18.38503441042661,4
147.0905636283967,-18.357518701636756,4
147.0905636283967,-18.329998607268074,4
147.0905636283967,-18.302474132970506,4
147.0905636283967,-18.27494528440052,4
147.0905636283967,-18.24741206721936,4
147.0905636283967,-18.219874487091428,4
147.0905636283967,-18.19233254969647,4
147.0905636283967,-18.164786260707924,4
147.0905636283967,-18.13723562579661,4
147.0905636283967,-18.109680650657875,4
147.0905636283967,-18.08212134097256,4
147.13100729525956,-18.38503441042661,4
147.13100729525956,-18.357518701636756,4
147.13100729525956,-18.329998607268074,4
147.13100729525956,-18.302474132970506,4
147.13100729525956,-18.27494528440052,4
147.13100729525956,-18.24741206721936,4
147.13100729525956,-18.219874487091428,4
147.13100729525956,-18.19233254969647,4
147.13100729525956,-18.164786260707924,4
147.13100729525956,-18.13723562579661,4
147.17145096212394,-18.440052648704587,4
147.17145096212394,-18.412545727999564,4
147.17145096212394,-18.38503441042661,4
147.17145096212394,-18.357518701636756,4
147.17145096212394,-18.329998607268074,4
147.17145096212394,-18.302474132970506,4
147.17145096212394,-18.27494528440052,4
147.17145096212394,-18.24741206721936,4
147.17145096212394,-18.219874487091428,4
147.17145096212394,-18.19233254969647,4
147.17145096212394,-18.164786260707924,4
147.21189462898866,-18.605001523481537,4
147.21189462898866,-18.57752110214709,4
147.21189462898866,-18.49505327697376,4
147.21189462898866,-18.467555166906177,4
147.21189462898866,-18.440052648704587,4
147.21189462898866,-18.412545727999564,4
147.21189462898866,-18.38503441042661,4
147.21189462898866,-18.357518701636756,4
147.21189462898866,-18.329998607268074,4
147.21189462898866,-18.302474132970506,4
147.21189462898866,-18.27494528440052,4
147.21189462898866,-18.24741206721936,4
147.21189462898866,-18.219874487091428,4
147.21189462898866,-18.19233254969647,4
147.25233829585147,-18.632477508600356,4
147.25233829585147,-18.605001523481537,4
147.25233829585147,-18.57752110214709,4
147.25233829585147,-18.55003625021547,4
147.25233829585147,-18.522546973285777,4
147.25233829585147,-18.49505327697376,4
147.25233829585147,-18.467555166906177,4
147.25233829585147,-18.440052648704587,4
147.25233829585147,-18.412545727999564,4
147.25233829585147,-18.38503441042661,4
147.25233829585147,-18.357518701636756,4
147.25233829585147,-18.329998607268074,4
147.25233829585147,-18.302474132970506,4
147.25233829585147,-18.27494528440052,4
147.25233829585147,-18.24741206721936,4
147.25233829585147,-18.219874487091428,4
147.292781962716,-18.65994905190419,4
147.292781962716,-18.632477508600356,4
147.292781962716,-18.605001523481537,4
147.292781962716,-18.57752110214709,4
147.292781962716,-18.55003625021547,4
147.292781962716,-18.522546973285777,4
147.292781962716,-18.49505327697376,4
147.292781962716,-18.467555166906177,4
147.292781962716,-18.440052648704587,4
147.292781962716,-18.412545727999564,4
147.292781962716,-18.38503441042661,4
147.292781962716,-18.357518701636756,4
147.292781962716,-18.329998607268074,4
147.292781962716,-18.302474132970506,4
147.292781962716,-18.27494528440052,4
147.292781962716,-18.24741206721936,4
147.292781962716,-18.219874487091428,4
147.33322562958293,-18.714878790669687,4
147.33322562958293,-18.68741614778997,4
147.33322562958293,-18.65994905190419,4
147.33322562958293,-18.632477508600356,4
147.33322562958293,-18.605001523481537,4
147.33322562958293,-18.57752110214709,4
147.33322562958293,-18.55003625021547,4
147.33322562958293,-18.522546973285777,4
147.33322562958293,-18.49505327697376,4
147.33322562958293,-18.467555166906177,4
147.33322562958293,-18.440052648704587,4
147.33322562958293,-18.412545727999564,4
147.33322562958293,-18.38503441042661,4
147.33322562958293,-18.357518701636756,4
147.33322562958293,-18.329998607268074,4
147.33322562958293,-18.302474132970506,4
147.33322562958293,-18.27494528440052,4
147.33322562958293,-18.24741206721936,4
147.3736692964409,-18.74233697497276,4
147.3736692964409,-18.714878790669687,4
147.3736692964409,-18.68741614778997,4
147.3736692964409,-18.65994905190419,4
147.3736692964409,-18.632477508600356,4
147.3736692964409,-18.605001523481537,4
147.3736692964409,-18.57752110214709,4
147.3736692964409,-18.55003625021547,4
147.3736692964409,-18.522546973285777,4
147.3736692964409,-18.49505327697376,4
147.3736692964409,-18.467555166906177,4
147.3736692964409,-18.440052648704587,4
147.3736692964409,-18.412545727999564,4
147.3736692964409,-18.38503441042661,4
147.3736692964409,-18.357518701636756,4
147.3736692964409,-18.329998607268074,4
147.3736692964409,-18.302474132970506,4
147.3736692964409,-18.27494528440052,4
147.4141129633019,-18.769790695102547,4
147.4141129633019,-18.74233697497276,4
147.4141129633019,-18.714878790669687,4
147.4141129633019,-18.68741614778997,4
147.4141129633019,-18.49505327697376,4
147.4141129633019,-18.467555166906177,4
147.4141129633019,-18.440052648704587,4
147.4141129633019,-18.412545727999564,4
147.4141129633019,-18.38503441042661,4
147.4141129633019,-18.357518701636756,4
147.4141129633019,-18.329998607268074,4
147.4141129633019,-18.302474132970506,4
147.4545566301707,-18.769790695102547,4
147.4545566301707,-18.74233697497276,4
147.4545566301707,-18.714878790669687,4
147.4545566301707,-18.467555166906177,4
147.4545566301707,-18.440052648704587,4
147.4545566301707,-18.412545727999564,4
147.4545566301707,-18.38503441042661,4
147.4545566301707,-18.357518701636756,4
147.4545566301707,-18.329998607268074,4
147.49500029703637,-18.49505327697376,4
147.49500029703637,-18.467555166906177,4
147.49500029703637,-18.440052648704587,4
147.49500029703637,-18.412545727999564,4
147.49500029703637,-18.38503441042661,4
147.49500029703637,-18.357518701636756,4
147.5354439639019,-18.522546973285777,4
147.5354439639019,-18.49505327697376,4
147.5354439639019,-18.467555166906177,4
147.5354439639019,-18.440052648704587,4
147.5354439639019,-18.412545727999564,4
147.5354439639019,-18.38503441042661,4
147.57588763076683,-18.55003625021547,4
147.57588763076683,-18.522546973285777,4
147.57588763076683,-18.49505327697376,4
147.57588763076683,-18.467555166906177,4
147.57588763076683,-18.440052648704587,4
147.57588763076683,-18.412545727999564,4
147.61633129762882,-18.769790695102547,4
147.61633129762882,-18.74233697497276,4
147.61633129762882,-18.714878790669687,4
147.61633129762882,-18.68741614778997,4
147.61633129762882,-18.57752110214709,4
147.61633129762882,-18.55003625021547,4
147.61633129762882,-18.522546973285777,4
147.61633129762882,-18.49505327697376,4
147.61633129762882,-18.467555166906177,4
147.61633129762882,-18.440052648704587,4
147.61633129762882,-18.412545727999564,4
147.6567749644984,-18.769790695102547,4
147.6567749644984,-18.74233697497276,4
147.6567749644984,-18.714878790669687,4
